
987, 1, 
987, 900@DX!teta: 1, 15, 15, vtx:, 10, 90, 
sigma: , 9, 
[], 
------------------------------, 
****************************************, 
AVGabsErrSpeed:, 0.000124, of , 15228, records speed, 
****************************************************************************************************, 
 , 
987, 1, 
alfa:, 987, postAlfa:, 0.9995, minutes count, last, next:, 10130, 20, 5, zeta:, 15, kappa, 995, 
sigma: , 9, 
[], 
------------------------------, 
****************************************, 
20, 0.00047, of, 5781, records,   speed:, 2.3e-05, 
40, 0.001143, of, 4242, records,   speed:, 2.9e-05, 
60, 0.001851, of, 1999, records,   speed:, 3.1e-05, 
80, 0.00276, of, 942, records,   speed:, 3.4e-05, 
100, 0.003878, of, 269, records,   speed:, 3.9e-05, 
120, 0.004636, of, 170, records,   speed:, 3.9e-05, 
140, 0.003809, of, 107, records,   speed:, 2.7e-05, 
180, 0.004187, of, 204, records,   speed:, 2.3e-05, 
20, 0.002798, of, 5781, records,   speed:, 0.00014, 
40, 0.002667, of, 4242, records,   speed:, 6.7e-05, 
60, 0.002974, of, 1999, records,   speed:, 5e-05, 
80, 0.003645, of, 942, records,   speed:, 4.6e-05, 
100, 0.004862, of, 269, records,   speed:, 4.9e-05, 
120, 0.005535, of, 170, records,   speed:, 4.6e-05, 
140, 0.00512, of, 107, records,   speed:, 3.7e-05, 
180, 0.004793, of, 204, records,   speed:, 2.7e-05, 
AVG error:, 0.0012364, of , 13714, records, 
AVGerrorSpeed:, 2.74e-05, of , 13714, records, 
AVGabsErr:, 0.0029632, of , 13714, records speed, 
AVGabsErrSpeed:, 9.21e-05, of , 13714, records speed, 
****************************************************************************************************, 
 , 
987, 1, 
alfa:, 987, postAlfa:, 0.9995, minutes count, last, next:, 10130, 20, 7.5, zeta:, 15, kappa, 995, 
sigma: , 9, 
[], 
------------------------------, 
****************************************, 
20, 0.000485, of, 6179, records,   speed:, 2.4e-05, 
40, 0.00111, of, 4553, records,   speed:, 2.8e-05, 
60, 0.001906, of, 2127, records,   speed:, 3.2e-05, 
80, 0.002947, of, 1001, records,   speed:, 3.7e-05, 
100, 0.004242, of, 287, records,   speed:, 4.2e-05, 
120, 0.004847, of, 177, records,   speed:, 4e-05, 
140, 0.003789, of, 113, records,   speed:, 2.7e-05, 
180, 0.004328, of, 215, records,   speed:, 2.4e-05, 
20, 0.00295, of, 6179, records,   speed:, 0.000147, 
40, 0.002758, of, 4553, records,   speed:, 6.9e-05, 
60, 0.003118, of, 2127, records,   speed:, 5.2e-05, 
80, 0.003901, of, 1001, records,   speed:, 4.9e-05, 
100, 0.005175, of, 287, records,   speed:, 5.2e-05, 
120, 0.005814, of, 177, records,   speed:, 4.8e-05, 
140, 0.004934, of, 113, records,   speed:, 3.5e-05, 
180, 0.004945, of, 215, records,   speed:, 2.7e-05, 
AVG error:, 0.0012617, of , 14652, records, 
AVGerrorSpeed:, 2.78e-05, of , 14652, records, 
AVGabsErr:, 0.0031021, of , 14652, records speed, 
AVGabsErrSpeed:, 9.68e-05, of , 14652, records speed, 
****************************************************************************************************, 
 , 
987, 1, 
alfa:, 987, postAlfa:, 0.9995, minutes count, last, next:, 10130, 20, 10, zeta:, 15, kappa, 995, 
sigma: , 9, 
[], 
------------------------------, 
****************************************, 
20, 0.00052, of, 6343, records,   speed:, 2.6e-05, 
40, 0.001089, of, 4662, records,   speed:, 2.7e-05, 
60, 0.001938, of, 2181, records,   speed:, 3.2e-05, 
80, 0.003111, of, 1030, records,   speed:, 3.9e-05, 
100, 0.004397, of, 294, records,   speed:, 4.4e-05, 
120, 0.005298, of, 179, records,   speed:, 4.4e-05, 
140, 0.003954, of, 113, records,   speed:, 2.8e-05, 
180, 0.004381, of, 219, records,   speed:, 2.4e-05, 
20, 0.003098, of, 6343, records,   speed:, 0.000155, 
40, 0.002863, of, 4662, records,   speed:, 7.2e-05, 
60, 0.003207, of, 2181, records,   speed:, 5.3e-05, 
80, 0.004172, of, 1030, records,   speed:, 5.2e-05, 
100, 0.00531, of, 294, records,   speed:, 5.3e-05, 
120, 0.006211, of, 179, records,   speed:, 5.2e-05, 
140, 0.005086, of, 113, records,   speed:, 3.6e-05, 
180, 0.004953, of, 219, records,   speed:, 2.8e-05, 
AVG error:, 0.001295, of , 15021, records, 
AVGerrorSpeed:, 2.87e-05, of , 15021, records, 
AVGabsErr:, 0.0032368, of , 15021, records speed, 
AVGabsErrSpeed:, 0.0001013, of , 15021, records speed, 
****************************************************************************************************, 
 , 
987, 1, 
alfa:, 987, postAlfa:, 0.9995, minutes count, last, next:, 10130, 20, 12.5, zeta:, 15, kappa, 995, 
sigma: , 9, 
[], 
------------------------------, 
****************************************, 
20, 0.000569, of, 6413, records,   speed:, 2.8e-05, 
40, 0.00104, of, 4703, records,   speed:, 2.6e-05, 
60, 0.001948, of, 2216, records,   speed:, 3.2e-05, 
80, 0.003137, of, 1041, records,   speed:, 3.9e-05, 
100, 0.004643, of, 295, records,   speed:, 4.6e-05, 
120, 0.005635, of, 179, records,   speed:, 4.7e-05, 
140, 0.003932, of, 113, records,   speed:, 2.8e-05, 
180, 0.004355, of, 219, records,   speed:, 2.4e-05, 
20, 0.003238, of, 6413, records,   speed:, 0.000162, 
40, 0.002974, of, 4703, records,   speed:, 7.4e-05, 
60, 0.003304, of, 2216, records,   speed:, 5.5e-05, 
80, 0.004255, of, 1041, records,   speed:, 5.3e-05, 
100, 0.005624, of, 295, records,   speed:, 5.6e-05, 
120, 0.00654, of, 179, records,   speed:, 5.4e-05, 
140, 0.005044, of, 113, records,   speed:, 3.6e-05, 
180, 0.004938, of, 219, records,   speed:, 2.7e-05, 
AVG error:, 0.001311, of , 15179, records, 
AVGerrorSpeed:, 2.95e-05, of , 15179, records, 
AVGabsErr:, 0.0033588, of , 15179, records speed, 
AVGabsErrSpeed:, 0.0001055, of , 15179, records speed, 
****************************************************************************************************, 
 , 
987, 1, 
alfa:, 987, postAlfa:, 0.9995, minutes count, last, next:, 10130, 20, 15, zeta:, 15, kappa, 995, 
sigma: , 9, 
[], 
------------------------------, 
****************************************, 
20, 0.000571, of, 6429, records,   speed:, 2.9e-05, 
40, 0.001029, of, 4719, records,   speed:, 2.6e-05, 
60, 0.001963, of, 2232, records,   speed:, 3.3e-05, 
80, 0.003159, of, 1042, records,   speed:, 3.9e-05, 
100, 0.004821, of, 295, records,   speed:, 4.8e-05, 
120, 0.005931, of, 179, records,   speed:, 4.9e-05, 
140, 0.003941, of, 113, records,   speed:, 2.8e-05, 
180, 0.004615, of, 219, records,   speed:, 2.6e-05, 
20, 0.003365, of, 6429, records,   speed:, 0.000168, 
40, 0.003096, of, 4719, records,   speed:, 7.7e-05, 
60, 0.003437, of, 2232, records,   speed:, 5.7e-05, 
80, 0.004335, of, 1042, records,   speed:, 5.4e-05, 
100, 0.005818, of, 295, records,   speed:, 5.8e-05, 
120, 0.006801, of, 179, records,   speed:, 5.7e-05, 
140, 0.004974, of, 113, records,   speed:, 3.6e-05, 
180, 0.00521, of, 219, records,   speed:, 2.9e-05, 
AVG error:, 0.0013225, of , 15228, records, 
AVGerrorSpeed:, 2.96e-05, of , 15228, records, 
AVGabsErr:, 0.003485, of , 15228, records speed, 
AVGabsErrSpeed:, 0.0001096, of , 15228, records speed, 
****************************************************************************************************, 
 , 
987, 1, 
alfa:, 987, postAlfa:, 0.9995, minutes count, last, next:, 10130, 20, 5, zeta:, 17, kappa, 995, 
sigma: , 9, 
[], 
------------------------------, 
****************************************, 
20, 0.000323, of, 4495, records,   speed:, 1.6e-05, 
40, 0.000865, of, 3997, records,   speed:, 2.2e-05, 
60, 0.001336, of, 2486, records,   speed:, 2.2e-05, 
80, 0.002137, of, 1332, records,   speed:, 2.7e-05, 
100, 0.002914, of, 665, records,   speed:, 2.9e-05, 
120, 0.003581, of, 251, records,   speed:, 3e-05, 
140, 0.003396, of, 146, records,   speed:, 2.4e-05, 
180, 0.004417, of, 342, records,   speed:, 2.5e-05, 
20, 0.002806, of, 4495, records,   speed:, 0.00014, 
40, 0.002764, of, 3997, records,   speed:, 6.9e-05, 
60, 0.002663, of, 2486, records,   speed:, 4.4e-05, 
80, 0.003193, of, 1332, records,   speed:, 4e-05, 
100, 0.00381, of, 665, records,   speed:, 3.8e-05, 
120, 0.00455, of, 251, records,   speed:, 3.8e-05, 
140, 0.004484, of, 146, records,   speed:, 3.2e-05, 
180, 0.005189, of, 342, records,   speed:, 2.9e-05, 
AVG error:, 0.0011608, of , 13714, records, 
AVGerrorSpeed:, 2.11e-05, of , 13714, records, 
AVGabsErr:, 0.0029632, of , 13714, records speed, 
AVGabsErrSpeed:, 8.16e-05, of , 13714, records speed, 
****************************************************************************************************, 
 , 
987, 1, 
alfa:, 987, postAlfa:, 0.9995, minutes count, last, next:, 10130, 20, 7.5, zeta:, 17, kappa, 995, 
sigma: , 9, 
[], 
------------------------------, 
****************************************, 
20, 0.000379, of, 4814, records,   speed:, 1.9e-05, 
40, 0.000833, of, 4272, records,   speed:, 2.1e-05, 
60, 0.001326, of, 2666, records,   speed:, 2.2e-05, 
80, 0.002275, of, 1407, records,   speed:, 2.8e-05, 
100, 0.003091, of, 714, records,   speed:, 3.1e-05, 
120, 0.003744, of, 265, records,   speed:, 3.1e-05, 
140, 0.003643, of, 153, records,   speed:, 2.6e-05, 
180, 0.004539, of, 361, records,   speed:, 2.5e-05, 
20, 0.002958, of, 4814, records,   speed:, 0.000148, 
40, 0.002859, of, 4272, records,   speed:, 7.1e-05, 
60, 0.002761, of, 2666, records,   speed:, 4.6e-05, 
80, 0.003466, of, 1407, records,   speed:, 4.3e-05, 
100, 0.004041, of, 714, records,   speed:, 4e-05, 
120, 0.00468, of, 265, records,   speed:, 3.9e-05, 
140, 0.004807, of, 153, records,   speed:, 3.4e-05, 
180, 0.005262, of, 361, records,   speed:, 2.9e-05, 
AVG error:, 0.0011954, of , 14652, records, 
AVGerrorSpeed:, 2.2e-05, of , 14652, records, 
AVGabsErr:, 0.0031021, of , 14652, records speed, 
AVGabsErrSpeed:, 8.57e-05, of , 14652, records speed, 
****************************************************************************************************, 
 , 
987, 1, 
alfa:, 987, postAlfa:, 0.9995, minutes count, last, next:, 10130, 20, 10, zeta:, 17, kappa, 995, 
sigma: , 9, 
[], 
------------------------------, 
****************************************, 
20, 0.000409, of, 4949, records,   speed:, 2e-05, 
40, 0.000847, of, 4380, records,   speed:, 2.1e-05, 
60, 0.001299, of, 2734, records,   speed:, 2.2e-05, 
80, 0.002369, of, 1431, records,   speed:, 3e-05, 
100, 0.003235, of, 736, records,   speed:, 3.2e-05, 
120, 0.003835, of, 271, records,   speed:, 3.2e-05, 
140, 0.004077, of, 155, records,   speed:, 2.9e-05, 
180, 0.004706, of, 365, records,   speed:, 2.6e-05, 
20, 0.003092, of, 4949, records,   speed:, 0.000155, 
40, 0.002989, of, 4380, records,   speed:, 7.5e-05, 
60, 0.002866, of, 2734, records,   speed:, 4.8e-05, 
80, 0.003621, of, 1431, records,   speed:, 4.5e-05, 
100, 0.004288, of, 736, records,   speed:, 4.3e-05, 
120, 0.004734, of, 271, records,   speed:, 3.9e-05, 
140, 0.005172, of, 155, records,   speed:, 3.7e-05, 
180, 0.005398, of, 365, records,   speed:, 3e-05, 
AVG error:, 0.0012281, of , 15021, records, 
AVGerrorSpeed:, 2.28e-05, of , 15021, records, 
AVGabsErr:, 0.0032368, of , 15021, records speed, 
AVGabsErrSpeed:, 8.96e-05, of , 15021, records speed, 
****************************************************************************************************, 
 , 
987, 1, 
987, 1, 
987, 1, 
alfa:, 987, postAlfa:, 0.9995, minutes count, last, next:, 10130, 20, 15, zeta:, 10, kappa, 1000, 
sigma: , 9, 
[], 
------------------------------, 
****************************************, 
20, 0.000919, of, 11044, records,   speed:, 4.6e-05, 
40, 0.002091, of, 3036, records,   speed:, 5.2e-05, 
60, 0.004772, of, 695, records,   speed:, 8e-05, 
80, 0.005207, of, 203, records,   speed:, 6.5e-05, 
100, 0.003246, of, 111, records,   speed:, 3.2e-05, 
120, 0.004509, of, 27, records,   speed:, 3.8e-05, 
140, 0.002732, of, 20, records,   speed:, 2e-05, 
180, 0.005905, of, 92, records,   speed:, 3.3e-05, 
20, 0.003252, of, 11044, records,   speed:, 0.000163, 
40, 0.003523, of, 3036, records,   speed:, 8.8e-05, 
60, 0.005809, of, 695, records,   speed:, 9.7e-05, 
80, 0.005546, of, 203, records,   speed:, 6.9e-05, 
100, 0.004672, of, 111, records,   speed:, 4.7e-05, 
120, 0.005211, of, 27, records,   speed:, 4.3e-05, 
140, 0.003845, of, 20, records,   speed:, 2.7e-05, 
180, 0.006123, of, 92, records,   speed:, 3.4e-05, 
AVG error:, 0.0014416, of , 15228, records, 
AVGerrorSpeed:, 4.88e-05, of , 15228, records, 
AVGabsErr:, 0.003485, of , 15228, records speed, 
AVGabsErrSpeed:, 0.0001415, of , 15228, records speed, 
****************************************************************************************************, 
 , 
987, 1, 
alfa:, 987, postAlfa:, 0.9995, minutes count, last, next:, 10130, 20, 15, zeta:, 13, kappa, 1000, 
sigma: , 9, 
[], 
------------------------------, 
****************************************, 
20, 0.000726, of, 6704, records,   speed:, 3.6e-05, 
40, 0.001121, of, 4650, records,   speed:, 2.8e-05, 
60, 0.002037, of, 2244, records,   speed:, 3.4e-05, 
80, 0.003011, of, 893, records,   speed:, 3.8e-05, 
100, 0.005718, of, 260, records,   speed:, 5.7e-05, 
120, 0.004166, of, 155, records,   speed:, 3.5e-05, 
140, 0.004553, of, 110, records,   speed:, 3.3e-05, 
180, 0.00419, of, 212, records,   speed:, 2.3e-05, 
20, 0.003384, of, 6704, records,   speed:, 0.000169, 
40, 0.003128, of, 4650, records,   speed:, 7.8e-05, 
60, 0.003511, of, 2244, records,   speed:, 5.9e-05, 
80, 0.00424, of, 893, records,   speed:, 5.3e-05, 
100, 0.00655, of, 260, records,   speed:, 6.6e-05, 
120, 0.005532, of, 155, records,   speed:, 4.6e-05, 
140, 0.005655, of, 110, records,   speed:, 4e-05, 
180, 0.004683, of, 212, records,   speed:, 2.6e-05, 
AVG error:, 0.0013699, of , 15228, records, 
AVGerrorSpeed:, 3.36e-05, of , 15228, records, 
AVGabsErr:, 0.003485, of , 15228, records speed, 
AVGabsErrSpeed:, 0.0001123, of , 15228, records speed, 
****************************************************************************************************, 
 , 
987, 1, 
alfa:, 987, postAlfa:, 0.9995, minutes count, last, next:, 10130, 20, 15, zeta:, 15, kappa, 1000, 
sigma: , 9, 
[], 
------------------------------, 
****************************************, 
20, 0.000567, of, 4699, records,   speed:, 2.8e-05, 
40, 0.000864, of, 4317, records,   speed:, 2.2e-05, 
60, 0.000988, of, 2821, records,   speed:, 1.6e-05, 
80, 0.002313, of, 1706, records,   speed:, 2.9e-05, 
100, 0.003007, of, 823, records,   speed:, 3e-05, 
120, 0.003551, of, 355, records,   speed:, 3e-05, 
140, 0.005088, of, 102, records,   speed:, 3.6e-05, 
180, 0.004312, of, 405, records,   speed:, 2.4e-05, 
20, 0.003422, of, 4699, records,   speed:, 0.000171, 
40, 0.003266, of, 4317, records,   speed:, 8.2e-05, 
60, 0.003042, of, 2821, records,   speed:, 5.1e-05, 
80, 0.003712, of, 1706, records,   speed:, 4.6e-05, 
100, 0.004243, of, 823, records,   speed:, 4.2e-05, 
120, 0.00499, of, 355, records,   speed:, 4.2e-05, 
140, 0.006024, of, 102, records,   speed:, 4.3e-05, 
180, 0.00518, of, 405, records,   speed:, 2.9e-05, 
AVG error:, 0.0012562, of , 15228, records, 
AVGerrorSpeed:, 2.44e-05, of , 15228, records, 
AVGabsErr:, 0.003485, of , 15228, records speed, 
AVGabsErrSpeed:, 9.49e-05, of , 15228, records speed, 
****************************************************************************************************, 
 , 
987, 1, 
alfa:, 987, postAlfa:, 0.9995, minutes count, last, next:, 10130, 20, 15, zeta:, 10, kappa, 997, 
sigma: , 9, 
[], 
------------------------------, 
****************************************, 
20, 0.000935, of, 11616, records,   speed:, 4.7e-05, 
40, 0.002516, of, 2630, records,   speed:, 6.3e-05, 
60, 0.004856, of, 585, records,   speed:, 8.1e-05, 
80, 0.005086, of, 201, records,   speed:, 6.4e-05, 
100, 0.003662, of, 77, records,   speed:, 3.7e-05, 
120, 0.004036, of, 15, records,   speed:, 3.4e-05, 
140, 0.006782, of, 27, records,   speed:, 4.8e-05, 
180, 0.005313, of, 77, records,   speed:, 3e-05, 
20, 0.003252, of, 11616, records,   speed:, 0.000163, 
40, 0.003672, of, 2630, records,   speed:, 9.2e-05, 
60, 0.005836, of, 585, records,   speed:, 9.7e-05, 
80, 0.00565, of, 201, records,   speed:, 7.1e-05, 
100, 0.004997, of, 77, records,   speed:, 5e-05, 
120, 0.005842, of, 15, records,   speed:, 4.9e-05, 
140, 0.006958, of, 27, records,   speed:, 5e-05, 
180, 0.005539, of, 77, records,   speed:, 3.1e-05, 
AVG error:, 0.0014628, of , 15228, records, 
AVGerrorSpeed:, 5.09e-05, of , 15228, records, 
AVGabsErr:, 0.003485, of , 15228, records speed, 
AVGabsErrSpeed:, 0.0001451, of , 15228, records speed, 
****************************************************************************************************, 
 , 
987, 1, 
alfa:, 987, postAlfa:, 0.9995, minutes count, last, next:, 10130, 20, 15, zeta:, 13, kappa, 997, 
sigma: , 9, 
[], 
------------------------------, 
****************************************, 
20, 0.000739, of, 7722, records,   speed:, 3.7e-05, 
40, 0.00126, of, 4541, records,   speed:, 3.2e-05, 
60, 0.002663, of, 1883, records,   speed:, 4.4e-05, 
80, 0.004119, of, 490, records,   speed:, 5.1e-05, 
100, 0.005264, of, 234, records,   speed:, 5.3e-05, 
120, 0.005243, of, 136, records,   speed:, 4.4e-05, 
140, 0.00251, of, 87, records,   speed:, 1.8e-05, 
180, 0.005359, of, 135, records,   speed:, 3e-05, 
20, 0.003307, of, 7722, records,   speed:, 0.000165, 
40, 0.003155, of, 4541, records,   speed:, 7.9e-05, 
60, 0.003866, of, 1883, records,   speed:, 6.4e-05, 
80, 0.005267, of, 490, records,   speed:, 6.6e-05, 
100, 0.00615, of, 234, records,   speed:, 6.2e-05, 
120, 0.006152, of, 136, records,   speed:, 5.1e-05, 
140, 0.003442, of, 87, records,   speed:, 2.5e-05, 
180, 0.005724, of, 135, records,   speed:, 3.2e-05, 
AVG error:, 0.0014018, of , 15228, records, 
AVGerrorSpeed:, 3.68e-05, of , 15228, records, 
AVGabsErr:, 0.003485, of , 15228, records speed, 
AVGabsErrSpeed:, 0.0001193, of , 15228, records speed, 
****************************************************************************************************, 
 , 
987, 1, 
alfa:, 987, postAlfa:, 0.9995, minutes count, last, next:, 10130, 20, 15, zeta:, 15, kappa, 997, 
sigma: , 9, 
[], 
------------------------------, 
****************************************, 
20, 0.000597, of, 5715, records,   speed:, 3e-05, 
40, 0.000921, of, 4575, records,   speed:, 2.3e-05, 
60, 0.001483, of, 2587, records,   speed:, 2.5e-05, 
80, 0.002862, of, 1326, records,   speed:, 3.6e-05, 
100, 0.003444, of, 420, records,   speed:, 3.4e-05, 
120, 0.005724, of, 200, records,   speed:, 4.8e-05, 
140, 0.00539, of, 116, records,   speed:, 3.9e-05, 
180, 0.004117, of, 289, records,   speed:, 2.3e-05, 
20, 0.003367, of, 5715, records,   speed:, 0.000168, 
40, 0.003242, of, 4575, records,   speed:, 8.1e-05, 
60, 0.003164, of, 2587, records,   speed:, 5.3e-05, 
80, 0.004009, of, 1326, records,   speed:, 5e-05, 
100, 0.004937, of, 420, records,   speed:, 4.9e-05, 
120, 0.006443, of, 200, records,   speed:, 5.4e-05, 
140, 0.006541, of, 116, records,   speed:, 4.7e-05, 
180, 0.00474, of, 289, records,   speed:, 2.6e-05, 
AVG error:, 0.0012913, of , 15228, records, 
AVGerrorSpeed:, 2.77e-05, of , 15228, records, 
AVGabsErr:, 0.003485, of , 15228, records speed, 
AVGabsErrSpeed:, 0.0001038, of , 15228, records speed, 
****************************************************************************************************, 
 

987, 1, 
987, 1, 
alfa:, 987, postAlfa:, 0.9995, minutes count, last, next:, 10130, 20, 15, zeta:, 10, kappa, 997, 
sigma: , 9, 
[], 
------------------------------, 
****************************************, 
2, 0.000439, of, 1734, records,   speed:, 0.00022, 
5, 0.000349, of, 2388, records,   speed:, 7e-05, 
9, 0.000906, of, 2919, records,   speed:, 0.000101, 
14, 0.001445, of, 2536, records,   speed:, 0.000103, 
20, 0.001451, of, 2039, records,   speed:, 7.3e-05, 
27, 0.001998, of, 1357, records,   speed:, 7.4e-05, 
35, 0.002913, of, 985, records,   speed:, 8.3e-05, 
44, 0.003776, of, 496, records,   speed:, 8.6e-05, 
54, 0.005117, of, 774, records,   speed:, 9.5e-05, 
2, 0.003298, of, 1734, records,   speed:, 0.001649, 
5, 0.003384, of, 2388, records,   speed:, 0.000677, 
9, 0.003101, of, 2919, records,   speed:, 0.000345, 
14, 0.003244, of, 2536, records,   speed:, 0.000232, 
20, 0.003285, of, 2039, records,   speed:, 0.000164, 
27, 0.003305, of, 1357, records,   speed:, 0.000122, 
35, 0.003959, of, 985, records,   speed:, 0.000113, 
44, 0.004706, of, 496, records,   speed:, 0.000107, 
54, 0.005911, of, 774, records,   speed:, 0.000109, 
AVG error:, 0.0014628, of , 15228, records, 
AVGerrorSpeed:, 0.0001017, of , 15228, records, 
AVGabsErr:, 0.003485, of , 15228, records speed, 
AVGabsErrSpeed:, 0.0004478, of , 15228, records speed, 
****************************************************************************************************, 
 , 
987, 1, 
alfa:, 987, postAlfa:, 0.9995, minutes count, last, next:, 10130, 20, 15, zeta:, 11, kappa, 997, 
sigma: , 9, 
[], 
------------------------------, 
****************************************, 
2, 0.0003, of, 1370, records,   speed:, 0.00015, 
5, 0.000285, of, 1899, records,   speed:, 5.7e-05, 
9, 0.000714, of, 2365, records,   speed:, 7.9e-05, 
14, 0.001057, of, 2494, records,   speed:, 7.5e-05, 
20, 0.001537, of, 2285, records,   speed:, 7.7e-05, 
27, 0.001559, of, 1672, records,   speed:, 5.8e-05, 
35, 0.001984, of, 1191, records,   speed:, 5.7e-05, 
44, 0.003213, of, 812, records,   speed:, 7.3e-05, 
54, 0.004693, of, 1140, records,   speed:, 8.7e-05, 
2, 0.003415, of, 1370, records,   speed:, 0.001707, 
5, 0.003494, of, 1899, records,   speed:, 0.000699, 
9, 0.003167, of, 2365, records,   speed:, 0.000352, 
14, 0.003081, of, 2494, records,   speed:, 0.00022, 
20, 0.003218, of, 2285, records,   speed:, 0.000161, 
27, 0.00326, of, 1672, records,   speed:, 0.000121, 
35, 0.003371, of, 1191, records,   speed:, 9.6e-05, 
44, 0.004209, of, 812, records,   speed:, 9.6e-05, 
54, 0.005565, of, 1140, records,   speed:, 0.000103, 
AVG error:, 0.001426, of , 15228, records, 
AVGerrorSpeed:, 7.8e-05, of , 15228, records, 
AVGabsErr:, 0.003485, of , 15228, records speed, 
AVGabsErrSpeed:, 0.0003892, of , 15228, records speed, 
****************************************************************************************************, 
 , 
987, 1, 
alfa:, 987, postAlfa:, 0.9995, minutes count, last, next:, 10130, 20, 15, zeta:, 8, kappa, 996, 
sigma: , 9, 
[], 
------------------------------, 
****************************************, 
987, 1, 
987, 1, 
987, 1, 
987, 1, 
alfa:, 987, postAlfa:, 0.9995, minutes count, last, next:, 10130, 20, 15, zeta:, 08, kappa, 996, 
sigma: , 9, 
[], 
------------------------------, 
****************************************, 
2, 0.000129, of, 3337, records,   speed:, 6.5e-05, 
5, 0.001056, of, 3684, records,   speed:, 0.000211, 
9, 0.001274, of, 3017, records,   speed:, 0.000142, 
14, 0.001913, of, 2182, records,   speed:, 0.000137, 
20, 0.002854, of, 1294, records,   speed:, 0.000143, 
27, 0.002881, of, 743, records,   speed:, 0.000107, 
35, 0.003886, of, 444, records,   speed:, 0.000111, 
44, 0.005184, of, 222, records,   speed:, 0.000118, 
54, 0.0062, of, 305, records,   speed:, 0.000115, 
2, 0.003171, of, 3337, records,   speed:, 0.001586, 
5, 0.003313, of, 3684, records,   speed:, 0.000663, 
9, 0.00308, of, 3017, records,   speed:, 0.000342, 
14, 0.003451, of, 2182, records,   speed:, 0.000246, 
20, 0.003971, of, 1294, records,   speed:, 0.000199, 
27, 0.004142, of, 743, records,   speed:, 0.000153, 
35, 0.004297, of, 444, records,   speed:, 0.000123, 
44, 0.005525, of, 222, records,   speed:, 0.000126, 
54, 0.006922, of, 305, records,   speed:, 0.000128, 
AVG error:, 0.0015064, of , 15228, records, 
AVGerrorSpeed:, 0.0001375, of , 15228, records, 
AVGabsErr:, 0.003485, of , 15228, records speed, 
AVGabsErrSpeed:, 0.0006432, of , 15228, records speed, 
****************************************************************************************************, 
 , 
987, 1, 
alfa:, 987, postAlfa:, 0.9995, minutes count, last, next:, 10130, 20, 15, zeta:, 09, kappa, 996, 
sigma: , 9, 
[], 
------------------------------, 
****************************************, 
2, 0.000193, of, 2311, records,   speed:, 9.7e-05, 
5, 0.000594, of, 3338, records,   speed:, 0.000119, 
9, 0.001094, of, 3012, records,   speed:, 0.000122, 
14, 0.001586, of, 2420, records,   speed:, 0.000113, 
20, 0.002042, of, 1631, records,   speed:, 0.000102, 
27, 0.002972, of, 1085, records,   speed:, 0.00011, 
35, 0.003081, of, 592, records,   speed:, 8.8e-05, 
44, 0.004542, of, 346, records,   speed:, 0.000103, 
54, 0.005579, of, 493, records,   speed:, 0.000103, 
2, 0.003166, of, 2311, records,   speed:, 0.001583, 
5, 0.003378, of, 3338, records,   speed:, 0.000676, 
9, 0.003021, of, 3012, records,   speed:, 0.000336, 
14, 0.003243, of, 2420, records,   speed:, 0.000232, 
20, 0.003564, of, 1631, records,   speed:, 0.000178, 
27, 0.004041, of, 1085, records,   speed:, 0.00015, 
35, 0.004281, of, 592, records,   speed:, 0.000122, 
44, 0.00505, of, 346, records,   speed:, 0.000115, 
54, 0.006191, of, 493, records,   speed:, 0.000115, 
AVG error:, 0.0014621, of , 15228, records, 
AVGerrorSpeed:, 0.0001106, of , 15228, records, 
AVGabsErr:, 0.003485, of , 15228, records speed, 
AVGabsErrSpeed:, 0.0005323, of , 15228, records speed, 
****************************************************************************************************, 
 , 
987, 1, 
alfa:, 987, postAlfa:, 0.9995, minutes count, last, next:, 10130, 20, 15, zeta:, 08, kappa, 997, 
sigma: , 9, 
[], 
------------------------------, 
****************************************, 
2, 9.6e-05, of, 3233, records,   speed:, 4.8e-05, 
5, 0.001038, of, 3630, records,   speed:, 0.000208, 
9, 0.001223, of, 3065, records,   speed:, 0.000136, 
14, 0.001917, of, 2181, records,   speed:, 0.000137, 
20, 0.00279, of, 1357, records,   speed:, 0.00014, 
27, 0.002894, of, 755, records,   speed:, 0.000107, 
35, 0.003741, of, 464, records,   speed:, 0.000107, 
44, 0.005059, of, 236, records,   speed:, 0.000115, 
54, 0.006158, of, 307, records,   speed:, 0.000114, 
2, 0.003174, of, 3233, records,   speed:, 0.001587, 
5, 0.003327, of, 3630, records,   speed:, 0.000665, 
9, 0.003053, of, 3065, records,   speed:, 0.000339, 
14, 0.003433, of, 2181, records,   speed:, 0.000245, 
20, 0.003963, of, 1357, records,   speed:, 0.000198, 
27, 0.004156, of, 755, records,   speed:, 0.000154, 
35, 0.004269, of, 464, records,   speed:, 0.000122, 
44, 0.005419, of, 236, records,   speed:, 0.000123, 
54, 0.006876, of, 307, records,   speed:, 0.000127, 
AVG error:, 0.0014972, of , 15228, records, 
AVGerrorSpeed:, 0.0001318, of , 15228, records, 
AVGabsErr:, 0.003485, of , 15228, records speed, 
AVGabsErrSpeed:, 0.0006324, of , 15228, records speed, 
****************************************************************************************************, 
 , 
987, 1, 
alfa:, 987, postAlfa:, 0.9995, minutes count, last, next:, 10130, 20, 15, zeta:, 09, kappa, 997, 
sigma: , 9, 
[], 
------------------------------, 
****************************************, 
2, 0.000143, of, 2207, records,   speed:, 7.2e-05, 
